DATETIME,SKT_DATE,SKT_TIME,SO2,NO,NO2,NOX,CO,OX,NMHC,CH4,THC,SPM,SP,WD,WS,TEMP,HUM,PM2_5
2023-12-08 03:00:00,2023-12-08,03:00,0.0,0.0,0.01,0.01,,0.029,0.06,2.06,2.12,0.004,,WSW,1.4,8.9,40.0,0.0
2023-12-08 04:00:00,2023-12-08,04:00,0.001,0.0,0.012,0.012,,0.024,0.14,2.06,2.2,0.003,,NNE,1.9,8.1,43.0,5.0
2023-12-08 05:00:00,2023-12-08,05:00,0.001,0.001,0.017,0.018,,0.015,0.09,2.06,2.15,0.006,,NNE,1.3,7.5,48.0,2.0
2023-12-08 06:00:00,2023-12-08,06:00,0.001,0.002,0.022,0.024,,0.008,0.14,2.07,2.21,0.005,,W,0.6,7.4,48.0,4.0
2023-12-08 07:00:00,2023-12-08,07:00,0.001,0.008,0.026,0.034,,0.007,0.16,2.08,2.24,0.006,,SSE,0.7,7.8,45.0,4.0
2023-12-08 08:00:00,2023-12-08,08:00,0.002,0.012,0.029,0.041,,0.008,0.26,2.1,2.36,0.006,,SSW,1.5,8.7,43.0,7.0
2023-12-08 09:00:00,2023-12-08,09:00,0.002,0.024,0.031,0.055,,,0.32,2.17,2.49,0.006,,WSW,0.7,10.2,42.0,3.0
2023-12-08 10:00:00,2023-12-08,10:00,0.002,0.018,0.024,0.042,,,0.29,2.13,2.42,0.007,,SSW,1.9,13.5,35.0,7.0
2023-12-08 11:00:00,2023-12-08,11:00,0.002,0.006,0.015,0.021,,,0.19,2.04,2.23,0.007,,SSW,2.6,15.7,35.0,6.0
2023-12-08 12:00:00,2023-12-08,12:00,0.001,0.004,0.013,0.017,,,0.27,2.04,2.31,0.006,,SW,2.2,16.4,36.0,
2023-12-08 13:00:00,2023-12-08,13:00,0.001,0.001,0.007,0.008,,,0.31,2.03,2.34,0.007,,SSW,2.4,17.0,36.0,
2023-12-08 14:00:00,2023-12-08,14:00,0.001,0.001,0.005,0.006,,,0.2,2.02,2.22,0.008,,SSW,4.7,17.1,38.0,
2023-12-08 15:00:00,2023-12-08,15:00,,,,,,,0.13,2.02,2.15,,,SSW,4.1,16.9,36.0,
2023-12-08 16:00:00,2023-12-08,16:00,0.001,0.001,0.008,0.009,,,0.09,2.02,2.11,0.007,,SSW,2.7,16.2,38.0,
2023-12-08 17:00:00,2023-12-08,17:00,0.002,0.0,0.014,0.014,,0.038,0.14,2.04,2.18,0.01,,SSE,2.2,15.2,42.0,
2023-12-08 18:00:00,2023-12-08,18:00,0.002,0.0,0.018,0.018,,0.033,0.17,2.06,2.23,0.01,,SSE,1.7,14.9,46.0,
2023-12-08 19:00:00,2023-12-08,19:00,0.002,0.0,0.027,0.027,,0.024,0.22,2.1,2.32,0.013,,SSE,1.9,14.7,49.0,
2023-12-08 20:00:00,2023-12-08,20:00,0.002,0.001,0.026,0.027,,0.025,0.2,2.12,2.32,0.012,,SSE,1.3,14.6,49.0,
2023-12-08 21:00:00,2023-12-08,21:00,0.002,0.001,0.034,0.035,,0.017,0.28,2.16,2.44,0.017,,N,0.8,13.7,54.0,
2023-12-08 22:00:00,2023-12-08,22:00,0.002,0.006,0.046,0.052,,0.007,0.38,2.22,2.6,0.014,,N,0.7,13.2,55.0,
2023-12-08 23:00:00,2023-12-08,23:00,0.002,0.016,0.051,0.067,,0.005,0.53,2.33,2.86,0.015,,NW,0.8,12.5,59.0,
2023-12-09 00:00:00,2023-12-09,00:00,0.001,0.008,0.045,0.053,,0.005,0.53,2.29,2.82,0.013,,NNW,0.6,11.7,65.0,
2023-12-09 01:00:00,2023-12-09,01:00,0.001,0.002,0.035,0.037,,0.006,0.41,2.22,2.63,0.012,,NNE,1.8,10.8,61.0,
2023-12-09 02:00:00,2023-12-09,02:00,0.001,0.001,0.025,0.026,,0.014,0.32,2.15,2.47,0.013,,NNE,1.9,10.2,58.0,
2023-12-09 03:00:00,2023-12-09,03:00,0.001,0.001,0.022,0.023,,0.015,0.27,2.13,2.4,0.012,,N,0.9,9.7,58.0,
2023-12-09 04:00:00,2023-12-09,04:00,0.001,0.001,0.023,0.024,,0.013,0.23,2.13,2.36,0.013,,NNE,1.9,9.1,61.0,
2023-12-09 05:00:00,2023-12-09,05:00,0.001,0.002,0.026,0.028,,0.009,0.23,2.13,2.36,0.013,,NNE,1.5,8.9,63.0,
2023-12-09 06:00:00,2023-12-09,06:00,0.001,0.009,0.028,0.037,,0.004,0.27,2.15,2.42,0.011,,W,0.6,8.3,71.0,
2023-12-09 07:00:00,2023-12-09,07:00,0.001,0.017,0.027,0.044,,0.004,0.35,2.17,2.52,0.012,,CALM,0.4,8.2,71.0,
2023-12-09 08:00:00,2023-12-09,08:00,0.001,0.025,0.027,0.052,,0.006,0.41,2.19,2.6,0.011,,CALM,0.3,8.9,67.0,
2023-12-09 09:00:00,2023-12-09,09:00,0.001,0.014,0.023,0.037,,0.013,0.3,2.15,2.45,0.011,,SSW,0.6,11.6,56.0,
2023-12-09 10:00:00,2023-12-09,10:00,0.002,0.009,0.02,0.029,,0.021,0.19,2.11,2.3,0.011,,CALM,0.4,14.0,49.0,
2023-12-09 11:00:00,2023-12-09,11:00,0.002,0.01,0.026,0.036,,0.026,0.27,2.12,2.39,0.016,,SSE,1.8,15.0,50.0,
2023-12-09 12:00:00,2023-12-09,12:00,0.002,0.005,0.035,0.04,,0.063,0.36,2.14,2.5,0.023,,SSE,1.3,15.8,50.0,
2023-12-09 13:00:00,2023-12-09,13:00,0.002,0.003,0.031,0.034,,0.077,0.31,2.12,2.43,0.02,,SSE,3.1,16.5,50.0,
2023-12-09 14:00:00,2023-12-09,14:00,0.002,0.004,0.028,0.032,,0.052,0.27,2.09,2.36,0.018,,NW,0.8,18.1,49.0,
2023-12-09 15:00:00,2023-12-09,15:00,0.002,0.004,0.023,0.027,,0.037,0.21,2.06,2.27,0.013,,S,1.5,18.8,40.0,
2023-12-09 16:00:00,2023-12-09,16:00,0.001,0.0,0.007,0.007,,0.049,0.15,2.04,2.19,0.009,,S,0.8,18.2,38.0,
2023-12-09 17:00:00,2023-12-09,17:00,0.001,0.001,0.024,0.025,,0.033,0.26,2.07,2.33,0.016,,NE,1.2,16.5,53.0,
2023-12-09 18:00:00,2023-12-09,18:00,0.002,0.006,0.055,0.061,,0.006,0.49,2.15,2.64,0.022,,NE,1.6,16.3,57.0,
2023-12-09 19:00:00,2023-12-09,19:00,0.002,0.012,0.059,0.071,,0.005,0.51,2.23,2.74,0.024,,NNE,1.0,14.9,61.0,
2023-12-09 20:00:00,2023-12-09,20:00,0.002,0.012,0.065,0.077,,0.005,0.65,2.33,2.98,0.026,,NNE,0.5,14.2,57.0,
2023-12-09 21:00:00,2023-12-09,21:00,0.001,0.004,0.062,0.066,,0.006,0.67,2.33,3.0,0.031,,NNE,0.6,13.3,54.0,
2023-12-09 22:00:00,2023-12-09,22:00,0.001,0.004,0.054,0.058,,0.006,0.59,2.29,2.88,0.028,,NNE,1.3,12.7,56.0,
2023-12-09 23:00:00,2023-12-09,23:00,0.001,0.002,0.048,0.05,,0.008,0.55,2.27,2.82,0.028,,NNE,2.2,12.4,57.0,
2023-12-10 00:00:00,2023-12-10,00:00,0.001,0.001,0.043,0.044,,0.011,0.52,2.24,2.76,0.03,,N,1.4,11.9,59.0,
2023-12-10 01:00:00,2023-12-10,01:00,0.001,0.001,0.035,0.036,,0.014,0.48,2.23,2.71,0.025,,NNE,2.2,11.5,59.0,
2023-12-10 02:00:00,2023-12-10,02:00,0.001,0.0,0.021,0.021,,0.021,0.3,2.14,2.44,0.019,,NNE,1.7,11.1,61.0,
2023-12-10 03:00:00,2023-12-10,03:00,0.001,0.0,0.018,0.018,,0.02,0.28,2.13,2.41,0.017,,N,1.3,10.7,63.0,
2023-12-10 04:00:00,2023-12-10,04:00,0.001,0.0,0.018,0.018,,0.018,0.26,2.13,2.39,0.02,,NNE,1.3,10.3,63.0,
2023-12-10 05:00:00,2023-12-10,05:00,0.001,0.001,0.023,0.024,,0.013,0.28,2.15,2.43,0.016,,NNE,1.4,9.6,63.0,
2023-12-10 06:00:00,2023-12-10,06:00,0.001,0.003,0.026,0.029,,0.007,0.32,2.19,2.51,0.017,,CALM,0.4,9.3,71.0,
2023-12-10 07:00:00,2023-12-10,07:00,0.001,0.006,0.025,0.031,,0.006,0.36,2.19,2.55,0.017,,CALM,0.4,9.2,71.0,
2023-12-10 08:00:00,2023-12-10,08:00,0.001,0.009,0.021,0.03,,0.009,0.32,2.2,2.52,0.012,,CALM,0.3,9.5,67.0,
2023-12-10 09:00:00,2023-12-10,09:00,0.001,0.007,0.018,0.025,,0.016,0.26,2.16,2.42,0.011,,NW,1.3,11.7,54.0,
2023-12-10 10:00:00,2023-12-10,10:00,0.001,0.007,0.017,0.024,,0.022,0.17,2.12,2.29,0.01,,NNE,0.7,14.5,46.0,
2023-12-10 11:00:00,2023-12-10,11:00,0.001,0.005,0.016,0.021,,0.029,0.18,2.12,2.3,0.012,,NNE,1.1,16.8,41.0,
2023-12-10 12:00:00,2023-12-10,12:00,0.001,0.004,0.016,0.02,,0.039,0.22,2.1,2.32,0.015,,NNE,1.0,18.6,42.0,
2023-12-10 13:00:00,2023-12-10,13:00,0.002,0.002,0.014,0.016,,0.049,0.23,2.09,2.32,0.015,,NNE,0.7,20.3,37.0,
2023-12-10 14:00:00,2023-12-10,14:00,0.002,0.003,0.021,0.024,,0.048,0.27,2.12,2.39,0.016,,SSE,2.0,19.6,39.0,
2023-12-10 15:00:00,2023-12-10,15:00,0.004,0.005,0.039,0.044,,0.045,0.35,2.14,2.49,0.021,,ENE,0.7,19.1,45.0,
2023-12-10 16:00:00,2023-12-10,16:00,0.005,0.002,0.034,0.036,,0.047,0.46,2.13,2.59,0.022,,NE,0.5,18.0,48.0,
2023-12-10 17:00:00,2023-12-10,17:00,0.005,0.0,0.034,0.034,,0.045,0.44,2.12,2.56,0.03,,CALM,0.4,17.2,52.0,
2023-12-10 18:00:00,2023-12-10,18:00,0.004,0.001,0.05,0.051,,0.026,0.71,2.23,2.94,0.03,,NNW,0.8,16.5,55.0,
2023-12-10 19:00:00,2023-12-10,19:00,0.004,0.007,0.062,0.069,,0.015,0.74,2.34,3.08,0.029,,CALM,0.3,15.6,57.0,
2023-12-10 20:00:00,2023-12-10,20:00,0.003,0.006,0.066,0.072,,0.008,0.75,2.34,3.09,0.03,,NW,0.9,14.5,61.0,
2023-12-10 21:00:00,2023-12-10,21:00,0.003,0.002,0.056,0.058,,0.01,0.74,2.35,3.09,0.025,,NW,0.6,13.9,62.0,
2023-12-10 22:00:00,2023-12-10,22:00,0.001,0.003,0.048,0.051,,0.007,0.57,2.29,2.86,0.02,,NE,0.7,13.1,61.0,
2023-12-10 23:00:00,2023-12-10,23:00,0.001,0.002,0.04,0.042,,0.01,0.49,2.26,2.75,0.018,,NNE,2.0,12.8,62.0,
2023-12-11 00:00:00,2023-12-11,00:00,0.001,0.001,0.037,0.038,,0.011,0.46,2.26,2.72,0.021,,NNE,2.5,12.9,60.0,
2023-12-11 01:00:00,2023-12-11,01:00,0.001,0.001,0.03,0.031,,0.018,0.45,2.24,2.69,0.022,,NNE,2.5,13.3,58.0,
2023-12-11 02:00:00,2023-12-11,02:00,,,,,,,0.28,2.14,2.42,0.019,,NNE,2.3,13.1,60.0,
2023-12-11 03:00:00,2023-12-11,03:00,0.001,0.0,0.012,0.012,,0.024,0.17,2.11,2.28,0.015,,NNE,1.8,12.9,61.0,
2023-12-11 04:00:00,2023-12-11,04:00,0.001,0.0,0.01,0.01,,0.025,0.16,2.08,2.24,0.014,,NNE,2.4,12.8,62.0,
2023-12-11 05:00:00,2023-12-11,05:00,0.0,0.0,0.009,0.009,,0.026,0.14,2.07,2.21,0.014,,NNE,2.7,12.4,63.0,
2023-12-11 06:00:00,2023-12-11,06:00,0.0,0.001,0.011,0.012,,0.024,0.12,2.07,2.19,0.012,,NNE,2.0,12.3,62.0,
2023-12-11 07:00:00,2023-12-11,07:00,0.0,0.001,0.017,0.018,,0.018,0.13,2.08,2.21,0.01,,NNE,2.1,12.3,61.0,
2023-12-11 08:00:00,2023-12-11,08:00,0.0,0.002,0.021,0.023,,0.015,0.12,2.1,2.22,0.009,,NNE,2.6,12.7,60.0,
2023-12-11 09:00:00,2023-12-11,09:00,0.0,0.005,0.024,0.029,,0.014,0.14,2.12,2.26,0.014,,NNE,2.6,13.0,62.0,
2023-12-11 10:00:00,2023-12-11,10:00,0.001,0.007,0.023,0.03,,0.017,0.16,2.13,2.29,0.013,,NNE,2.7,14.0,60.0,
2023-12-11 11:00:00,2023-12-11,11:00,0.001,0.005,0.02,0.025,,0.02,0.16,2.12,2.28,0.014,,NNE,2.4,14.5,62.0,
2023-12-11 12:00:00,2023-12-11,12:00,0.0,0.003,0.019,0.022,,0.022,0.15,2.11,2.26,0.015,,NNE,2.9,14.7,63.0,
2023-12-11 13:00:00,2023-12-11,13:00,0.001,0.004,0.015,0.019,,0.028,0.16,2.09,2.25,0.015,,NNE,2.9,15.0,63.0,
2023-12-11 14:00:00,2023-12-11,14:00,0.001,0.002,0.015,0.017,,0.027,0.17,2.09,2.26,0.018,,NNE,3.2,15.0,64.0,
2023-12-11 15:00:00,2023-12-11,15:00,0.001,0.001,0.017,0.018,,0.025,0.21,2.09,2.3,0.019,,NNE,2.7,15.2,64.0,
2023-12-11 16:00:00,2023-12-11,16:00,0.001,0.001,0.015,0.016,,0.027,0.22,2.09,2.31,0.022,,NE,2.3,15.0,71.0,
2023-12-11 17:00:00,2023-12-11,17:00,0.0,0.0,0.009,0.009,,0.032,0.11,2.05,2.16,0.014,,NE,1.8,14.9,71.0,12.0
2023-12-11 18:00:00,2023-12-11,18:00,0.0,0.0,0.011,0.011,,0.031,0.14,2.06,2.2,0.014,,NE,1.7,14.2,72.0,9.0
2023-12-11 19:00:00,2023-12-11,19:00,0.0,0.0,0.012,0.012,,0.03,0.15,2.06,2.21,0.017,,NE,2.2,14.1,74.0,9.0
2023-12-11 20:00:00,2023-12-11,20:00,0.0,0.0,0.009,0.009,,0.033,0.15,2.06,2.21,0.015,,NNE,2.0,14.0,74.0,8.0
2023-12-11 21:00:00,2023-12-11,21:00,0.0,0.0,0.008,0.008,,0.034,0.15,2.07,2.22,0.012,,NE,1.5,14.0,74.0,8.0
2023-12-11 22:00:00,2023-12-11,22:00,0.0,0.0,0.009,0.009,,0.033,0.13,2.08,2.21,0.012,,NNE,1.0,13.8,74.0,8.0
2023-12-11 23:00:00,2023-12-11,23:00,0.0,0.0,0.01,0.01,,0.031,0.14,2.09,2.23,0.011,,NNE,2.8,13.4,74.0,8.0
2023-12-12 00:00:00,2023-12-12,00:00,0.0,0.0,0.011,0.011,,0.028,0.16,2.08,2.24,0.013,,NNE,1.9,12.0,86.0,6.0
2023-12-12 01:00:00,2023-12-12,01:00,0.0,0.0,0.009,0.009,,0.028,0.17,2.06,2.23,0.01,,NNE,2.4,11.4,88.0,6.0
2023-12-12 02:00:00,2023-12-12,02:00,0.0,0.0,0.01,0.01,,0.022,0.16,2.06,2.22,0.012,,NW,1.2,10.9,89.0,9.0
2023-12-12 03:00:00,2023-12-12,03:00,0.0,0.0,0.009,0.009,,0.021,0.16,2.07,2.23,0.013,,NNE,2.2,10.3,90.0,6.0
2023-12-12 04:00:00,2023-12-12,04:00,0.0,0.0,0.009,0.009,,0.021,0.11,2.05,2.16,0.012,,NNE,1.8,10.4,91.0,8.0
2023-12-12 05:00:00,2023-12-12,05:00,0.0,0.0,0.009,0.009,,0.02,0.11,2.05,2.16,0.011,,NNE,0.9,10.7,91.0,6.0
2023-12-12 06:00:00,2023-12-12,06:00,0.0,0.001,0.014,0.015,,0.015,0.06,2.06,2.12,0.011,,NW,0.8,10.5,92.0,9.0
2023-12-12 07:00:00,2023-12-12,07:00,0.0,0.001,0.017,0.018,,0.012,0.12,2.06,2.18,0.011,,NNE,0.8,10.6,91.0,7.0
2023-12-12 08:00:00,2023-12-12,08:00,0.0,0.004,0.021,0.025,,0.008,0.12,2.08,2.2,0.013,,NNE,1.4,10.7,93.0,9.0
2023-12-12 09:00:00,2023-12-12,09:00,0.0,0.005,0.022,0.027,,0.008,0.14,2.1,2.24,0.011,,NNE,2.2,10.5,92.0,8.0
2023-12-12 10:00:00,2023-12-12,10:00,0.0,0.006,0.02,0.026,,0.012,0.16,2.09,2.25,0.009,,NNE,3.7,10.8,90.0,3.0
2023-12-12 11:00:00,2023-12-12,11:00,0.001,0.004,0.015,0.019,,0.017,0.12,2.05,2.17,0.014,,NNE,2.9,11.5,86.0,9.0
2023-12-12 12:00:00,2023-12-12,12:00,0.0,0.003,0.014,0.017,,0.02,0.12,2.03,2.15,0.014,,NNE,1.7,12.8,84.0,10.0
2023-12-12 13:00:00,2023-12-12,13:00,0.0,0.003,0.01,0.013,,0.026,0.12,2.03,2.15,0.008,,NNE,2.8,14.5,74.0,7.0
2023-12-12 14:00:00,2023-12-12,14:00,0.001,0.003,0.009,0.012,,0.03,0.11,2.02,2.13,0.01,,NNE,2.4,16.0,69.0,8.0
2023-12-12 15:00:00,2023-12-12,15:00,0.0,0.002,0.013,0.015,,0.031,0.19,2.03,2.22,0.01,,NE,2.8,16.0,71.0,8.0
2023-12-12 16:00:00,2023-12-12,16:00,0.0,0.001,0.018,0.019,,0.027,0.25,2.04,2.29,0.016,,NE,3.8,15.4,74.0,9.0
2023-12-12 17:00:00,2023-12-12,17:00,0.0,0.001,0.017,0.018,,0.023,0.21,2.06,2.27,0.014,,ENE,1.1,15.0,79.0,9.0
2023-12-12 18:00:00,2023-12-12,18:00,0.0,0.001,0.017,0.018,,0.019,0.18,2.03,2.21,0.012,,NE,1.6,15.1,80.0,7.0
2023-12-12 19:00:00,2023-12-12,19:00,0.0,0.001,0.015,0.016,,0.02,0.16,2.03,2.19,0.01,,NE,2.0,15.2,76.0,7.0
2023-12-12 20:00:00,2023-12-12,20:00,0.0,0.0,0.011,0.011,,0.024,0.17,2.04,2.21,0.002,,NE,3.5,14.1,66.0,2.0
2023-12-12 21:00:00,2023-12-12,21:00,0.0,0.0,0.006,0.006,,0.032,0.1,2.02,2.12,0.002,,NE,3.0,13.5,55.0,-1.0
2023-12-12 22:00:00,2023-12-12,22:00,0.0,0.0,0.004,0.004,,0.038,0.08,2.02,2.1,0.003,,NNE,3.5,12.4,56.0,-5.0
2023-12-12 23:00:00,2023-12-12,23:00,0.0,0.0,0.004,0.004,,0.037,0.06,2.02,2.08,0.003,,NE,3.4,12.1,57.0,0.0
2023-12-13 00:00:00,2023-12-13,00:00,0.0,0.0,0.007,0.007,,0.034,0.06,2.04,2.1,0.002,,NE,3.6,12.1,58.0,3.0
2023-12-13 01:00:00,2023-12-13,01:00,0.0,0.0,0.006,0.006,,0.033,0.08,2.04,2.12,0.0,,NE,3.4,12.0,54.0,0.0
2023-12-13 02:00:00,2023-12-13,02:00,0.0,0.0,0.005,0.005,,0.034,0.05,2.04,2.09,0.002,,NE,3.6,11.6,54.0,1.0
2023-12-13 03:00:00,2023-12-13,03:00,0.0,0.0,0.003,0.003,,0.037,0.04,2.03,2.07,0.001,,NE,4.3,11.2,47.0,0.0
2023-12-13 04:00:00,2023-12-13,04:00,0.0,0.0,0.002,0.002,,0.038,0.04,2.03,2.07,0.002,,NE,3.7,10.8,46.0,-3.0
2023-12-13 05:00:00,2023-12-13,05:00,0.0,0.0,0.002,0.002,,0.037,0.07,2.03,2.1,0.002,,NNE,2.9,10.4,47.0,-1.0
2023-12-13 06:00:00,2023-12-13,06:00,0.0,0.0,0.003,0.003,,0.036,0.07,2.04,2.11,0.001,,NNE,2.3,10.1,49.0,4.0
2023-12-13 07:00:00,2023-12-13,07:00,0.0,0.0,0.006,0.006,,0.033,0.07,2.05,2.12,0.001,,NE,2.7,10.2,46.0,0.0
2023-12-13 08:00:00,2023-12-13,08:00,0.0,0.001,0.009,0.01,,0.031,0.07,2.06,2.13,0.002,,NE,2.5,10.3,44.0,3.0
2023-12-13 09:00:00,2023-12-13,09:00,0.0,0.002,0.009,0.011,,0.032,0.08,2.07,2.15,0.001,,NNE,3.1,11.5,38.0,0.0
2023-12-13 10:00:00,2023-12-13,10:00,0.0,0.002,0.007,0.009,,0.035,0.07,2.05,2.12,0.002,,NNE,2.8,12.7,30.0,2.0
2023-12-13 11:00:00,2023-12-13,11:00,0.0,0.001,0.006,0.007,,0.04,0.05,2.05,2.1,0.001,,NNE,2.7,13.3,27.0,4.0
2023-12-13 12:00:00,2023-12-13,12:00,0.0,0.001,0.005,0.006,,0.041,0.05,2.04,2.09,0.002,,NNE,2.5,14.5,25.0,-1.0
2023-12-13 13:00:00,2023-12-13,13:00,,0.001,0.005,0.006,,,,,,,,NNE,2.6,15.0,25.0,3.0
2023-12-13 14:00:00,2023-12-13,14:00,0.001,0.001,0.005,0.006,,0.041,,,,0.004,,NNE,1.7,15.4,27.0,
2023-12-13 15:00:00,2023-12-13,15:00,0.0,0.001,0.007,0.008,,0.04,0.11,2.03,2.14,0.004,,NNE,1.3,15.7,29.0,3.0
2023-12-13 16:00:00,2023-12-13,16:00,0.0,0.001,0.008,0.009,,0.038,0.12,2.04,2.16,0.003,,NNE,0.9,15.0,30.0,3.0
2023-12-13 17:00:00,2023-12-13,17:00,0.0,0.0,0.01,0.01,,0.037,0.15,2.04,2.19,0.002,,NNE,2.0,13.8,33.0,4.0
2023-12-13 18:00:00,2023-12-13,18:00,0.0,0.0,0.014,0.014,,0.032,0.14,2.07,2.21,0.005,,NNE,1.0,12.9,33.0,2.0
2023-12-13 19:00:00,2023-12-13,19:00,0.0,0.0,0.01,0.01,,0.034,0.12,2.07,2.19,0.005,,NNE,1.5,11.8,37.0,2.0
2023-12-13 20:00:00,2023-12-13,20:00,0.0,0.0,0.012,0.012,,0.032,0.15,2.08,2.23,0.006,,NNE,1.7,11.2,41.0,1.0
2023-12-13 21:00:00,2023-12-13,21:00,0.0,0.0,0.012,0.012,,0.031,0.15,2.1,2.25,0.006,,NNE,1.7,10.5,43.0,4.0
2023-12-13 22:00:00,2023-12-13,22:00,0.0,0.0,0.015,0.015,,0.027,0.18,2.12,2.3,0.004,,NNE,1.5,10.1,45.0,2.0
2023-12-13 23:00:00,2023-12-13,23:00,0.0,0.0,0.018,0.018,,0.023,0.14,2.13,2.27,0.003,,NNE,1.5,10.0,46.0,6.0
2023-12-14 00:00:00,2023-12-14,00:00,0.0,0.0,0.015,0.015,,0.025,0.15,2.13,2.28,0.005,,NNE,1.3,9.8,46.0,1.0
2023-12-14 01:00:00,2023-12-14,01:00,0.0,0.0,0.014,0.014,,0.025,0.15,2.13,2.28,0.006,,NNE,2.0,9.8,45.0,7.0
2023-12-14 02:00:00,2023-12-14,02:00,0.0,0.0,0.011,0.011,,0.026,0.11,2.11,2.22,0.005,,NNE,2.6,9.8,45.0,3.0
2023-12-14 03:00:00,2023-12-14,03:00,0.0,0.0,0.011,0.011,,0.026,0.12,2.1,2.22,0.006,,NW,0.7,9.8,46.0,6.0
2023-12-14 04:00:00,2023-12-14,04:00,0.0,0.0,0.015,0.015,,0.019,0.15,2.1,2.25,0.007,,NNE,1.0,9.3,52.0,4.0
2023-12-14 05:00:00,2023-12-14,05:00,0.0,0.001,0.026,0.027,,0.006,0.22,2.14,2.36,0.009,,NNE,1.2,9.0,53.0,8.0
2023-12-14 06:00:00,2023-12-14,06:00,0.0,0.001,0.019,0.02,,0.015,0.21,2.13,2.34,0.004,,NNE,1.5,7.9,53.0,4.0
2023-12-14 07:00:00,2023-12-14,07:00,0.0,0.001,0.015,0.016,,0.019,0.15,2.09,2.24,0.007,,NNE,1.6,7.4,55.0,8.0
2023-12-14 08:00:00,2023-12-14,08:00,0.0,0.003,0.018,0.021,,0.015,0.15,2.11,2.26,0.007,,NNE,1.9,7.3,58.0,2.0
2023-12-14 09:00:00,2023-12-14,09:00,0.0,0.008,0.02,0.028,,0.014,0.2,2.13,2.33,0.008,,NNE,1.7,8.1,55.0,8.0
2023-12-14 10:00:00,2023-12-14,10:00,0.0,0.013,0.022,0.035,,0.014,0.21,2.14,2.35,0.007,,NNE,1.0,10.1,50.0,8.0
2023-12-14 11:00:00,2023-12-14,11:00,0.0,0.01,0.019,0.029,,0.02,0.18,2.13,2.31,0.005,,NNE,2.2,11.4,45.0,7.0
2023-12-14 12:00:00,2023-12-14,12:00,0.001,0.007,0.017,0.024,,0.025,0.16,2.12,2.28,0.009,,NE,1.7,12.6,41.0,6.0
2023-12-14 13:00:00,2023-12-14,13:00,0.0,0.006,0.017,0.023,,0.029,0.18,2.11,2.29,0.007,,NNE,1.3,13.8,40.0,6.0
2023-12-14 14:00:00,2023-12-14,14:00,0.0,0.004,0.016,0.02,,0.032,0.18,2.11,2.29,0.004,,NNE,0.9,14.5,39.0,7.0
2023-12-14 15:00:00,2023-12-14,15:00,0.0,0.003,0.017,0.02,,0.032,0.21,2.09,2.3,0.007,,NNE,1.5,14.9,40.0,7.0
2023-12-14 16:00:00,2023-12-14,16:00,0.001,0.002,0.02,0.022,,0.029,0.21,2.09,2.3,0.009,,NNE,1.3,13.8,42.0,7.0
2023-12-14 17:00:00,2023-12-14,17:00,0.0,0.001,0.025,0.026,,0.024,0.24,2.09,2.33,0.01,,NNE,1.9,13.0,45.0,9.0
2023-12-14 18:00:00,2023-12-14,18:00,0.001,0.0,0.028,0.028,,0.021,0.27,2.11,2.38,0.011,,NNE,1.7,12.6,48.0,11.0
2023-12-14 19:00:00,2023-12-14,19:00,0.001,0.0,0.027,0.027,,0.02,0.28,2.13,2.41,0.011,,NNE,2.0,12.1,50.0,12.0
2023-12-14 20:00:00,2023-12-14,20:00,0.0,0.0,0.029,0.029,,0.017,0.33,2.16,2.49,0.011,,NNE,2.0,11.7,52.0,10.0
2023-12-14 21:00:00,2023-12-14,21:00,0.001,0.001,0.034,0.035,,0.011,0.38,2.17,2.55,0.015,,NNE,1.7,11.4,54.0,12.0
2023-12-14 22:00:00,2023-12-14,22:00,0.001,0.001,0.033,0.034,,0.011,0.38,2.2,2.58,0.016,,NNE,1.5,11.2,55.0,15.0
2023-12-14 23:00:00,2023-12-14,23:00,0.001,0.001,0.031,0.032,,0.012,0.35,2.19,2.54,0.013,,NNE,2.8,10.8,56.0,12.0
2023-12-15 00:00:00,2023-12-15,00:00,0.001,0.0,0.028,0.028,,0.012,0.32,2.16,2.48,0.015,,NNE,2.4,10.3,56.0,14.0
2023-12-15 01:00:00,2023-12-15,01:00,0.001,0.0,0.023,0.023,,0.012,0.3,2.13,2.43,0.014,,NNE,2.3,10.1,57.0,13.0
2023-12-15 02:00:00,2023-12-15,02:00,0.001,0.0,0.022,0.022,,0.012,0.28,2.14,2.42,0.015,,NNE,2.0,9.9,58.0,14.0
2023-12-15 03:00:00,2023-12-15,03:00,0.0,0.0,0.019,0.019,,0.013,0.23,2.14,2.37,0.011,,NNE,2.4,9.7,58.0,13.0
2023-12-15 04:00:00,2023-12-15,04:00,0.0,0.0,0.013,0.013,,0.017,0.21,2.1,2.31,0.011,,NNE,2.8,9.0,65.0,8.0
2023-12-15 05:00:00,2023-12-15,05:00,0.0,0.0,0.013,0.013,,0.016,0.16,2.09,2.25,0.008,,NNW,0.8,8.9,65.0,8.0
2023-12-15 06:00:00,2023-12-15,06:00,0.0,0.0,0.013,0.013,,0.018,0.16,2.09,2.25,0.007,,NNE,1.8,9.2,63.0,8.0
2023-12-15 07:00:00,2023-12-15,07:00,0.0,0.0,0.012,0.012,,0.019,0.16,2.08,2.24,0.008,,NNE,0.9,9.1,64.0,7.0
2023-12-15 08:00:00,2023-12-15,08:00,0.0,0.001,0.017,0.018,,0.016,0.18,2.09,2.27,0.01,,NNE,1.5,9.4,65.0,5.0
